Table,IsTableRepeat,IsItemRepeat,Id,Name,Desc
0,False,False,36,"""叮噹耳環＋""","""【MOV+2 SPD+5 「睡眠」無效化】\n　垂掛著小鈴鐺的耳環，可以在耳邊響起輕快的音色。"""
0,False,False,37,"""鋼手鐲＋""","""【STR+10 ATS+10 「昏厥」無效化】\n　緊緊箍住手腕的鋼鐵制手鐲。"""
0,False,False,38,"""花之瓶＋""","""【命中率+10％ 迴避率+10％ 「混亂」無效化】\n　香瓶護身符，散發著令人安心的香氣。"""
0,False,False,39,"""堅硬肉條""","""【STR+10 賽特專用飾品】\n　克洛斯貝爾的孩子們贈送的零食，非常有嚼勁。"""
0,False,False,40,"""海刃獎牌""","""【STR+25 DEF+25 迴避率-100％】\n　在釣魚比賽中獲勝後取得的獎牌，外形豪放。"""
0,False,False,41,"""水狂獎牌""","""【SPD+10 MOV-2】\n　在釣魚比賽中獲勝後取得的獎牌，外形雅致。"""
0,False,False,42,"""龍宮獎牌""","""【ATS+25 ADF+25 命中率-10％】\n　在釣魚比賽中獲勝後取得的獎牌，外形優美。"""
0,False,False,43,"""銀鯊獎牌""","""【DEF+25 ADF+25 「能力低下」無效化】\n　在釣魚比賽中獲勝後取得的獎牌，外形穩重。"""
0,False,False,44,"""釣皇獎牌""","""【命中率+50％ SPD+5 「所有異常狀態」無效化】\n　在釣魚比賽中獲勝後取得的獎牌，散發著淡淡的光輝。"""
0,False,False,45,"""狙擊槍管""","""【RNG+2 命中率+10％】\n　非常精密的配件，可以延長導力槍的射程。"""
0,False,False,46,"""影丸頭巾""","""【MOV+1 SPD+2】\n　裝飾有可愛貓耳的頭巾，按下之後還會發出貓叫聲。"""
0,False,False,47,"""咪西尾巴""","""【DEF+5 迴避率+5％】\n　惹人喜愛的咪西貓尾裝飾，咪嘻嘻☆"""
0,False,False,48,"""咪西帽子""","""【DEF+10 迴避率+15％】\n　咪西造型的可愛帽子，戴上它之後，你也會變成咪西哦！"""
0,False,False,49,"""咪謝爪子""","""【RNG+3 命中率+30％】\n　迷人的咪謝貓爪形手套，戴上之後可體會化身為咪謝的感覺。"""
0,False,False,50,"""咪謝緞帶""","""【SPD+10 道具掉落率+30％】\n　咪謝佩戴的可愛緞帶，呀！被發現啦☆"""
0,False,False,51,"""進擊刻印""","""【CP增加量提升，全體攻擊發生率提升】\n　刻有神秘符文的胸章，可以使佩戴者產生強烈的意志。"""
0,False,False,52,"""超・必勝頭巾""","""【STR+25 DEF-25 CP增加率提升】\n　蘊含超強覺悟的頭巾，戴上之後，使戰鬥中的CP增加率提昇。"""
0,False,False,53,"""超・鬥魂皮帶""","""【STR+50 DEF-50 戰鬥中CP自動上昇】\n　能讓人超鼓起幹勁的皮帶。戰鬥中CP將會自然上昇。"""
0,False,False,54,"""正義徽章""","""【STR/DEF/ATS/ADF+100 SPD/MOV+5 命中率/迴避率+10％】\n　贈予貫徹正義者的最高等徽章，佩戴之後，將會湧現出強烈的鬥志。"""
0,False,False,55,"""幸運刻印""","""【命中率+50％ 「一擊造成的即死」無效化 道具掉落率+30％】\n　美麗的裝飾胸章，可以給佩戴者帶來很強的幸運。"""
0,False,False,56,"""光曉之冠""","""【「所有異常狀態・能力低下・延遲效果」無效化】\n　寄宿著神秘力量的頭冠，可以守護佩戴者，助其抵禦任何困難。"""
0,False,False,57,"""盤古之冠""","""【STR/DEF/ATS/ADF+200 SPD/MOV+10 命中率/迴避率+20％】\n　寄宿著神秘力量的頭冠，可以提升佩戴者的所有能力。"""
0,False,False,58,"""高級保養霜""","""【迴避率+10％ 賽特專用飾品】\n　比較高價的護毛用品，可以使毛髮蓬鬆柔順。"""
0,False,False,60,"""銀胸針""","""【「中毒」無效化】\n　經過女神愛德斯的神聖之力淨化過的銀色胸針。"""
0,False,True,0,,
0,False,False,61,"""珊瑚戒指""","""【「封技」無效化】\n　使用了深海珍稀珊瑚的戒指。"""
0,False,False,62,"""大理石戒指""","""【「封魔」無效化】\n　華美艷麗的大理石戒指。"""
0,False,False,63,"""夜光眼鏡""","""【「黑暗」無效化】\n　發出淡淡光輝的半月形眼鏡。"""
0,False,False,64,"""涼爽項鍊""","""【「炎傷」無效化】\n　鑲上了水之耀晶石的涼爽首飾。"""
0,False,False,65,"""打火機""","""【「凍結」無效化】\n　登山者不可或缺的防寒物品。"""
0,False,False,66,"""幻彩圍巾""","""【「石化」無效化】\n　用閃耀著七色光芒的神奇毛線編織的圍巾。"""
0,False,False,67,"""叮噹耳環""","""【「睡眠」無效化】\n　垂掛著小鈴鐺的耳環，可以在耳邊響起輕快的音色。"""
0,False,False,68,"""鋼手鐲""","""【「昏厥」無效化】\n　緊緊箍住手腕的鋼鐵製手鐲。"""
0,False,False,69,"""花之瓶""","""【「混亂」無效化】\n　香氛瓶式的護符，散發讓人安心的香氣。"""
0,False,False,70,"""神聖之鏈""","""【「一擊造成的無法戰鬥」無效化】\n　傾注了神聖祈禱於其中的金色鎖鏈。"""
0,False,False,71,"""雲之使者""","""【「封技・封魔」無效化】\n　從東方傳來的寶具，蘊藏著破除封印的力量。"""
0,False,False,72,"""月亮墜飾""","""【「中毒・黑暗・炎傷」無效化】\n　刻有月亮的花紋，像是鐘擺的裝飾品。"""
0,False,False,73,"""太陽墜飾""","""【「凍結・石化」無效化】\n　刻有太陽的花紋，像是鐘擺的裝飾品。"""
0,False,False,74,"""星之墜飾""","""【「昏厥・睡眠・混亂」無效化】\n　刻有星星的花紋，像是鐘擺的裝飾品。"""
0,False,False,75,"""長型槍管""","""【RNG+1】\n　能延長導力槍射擊範圍的配件。"""
0,False,False,76,"""紀律徽章""","""【SPD+5 防止「延遲效果」】\n　表彰搜查官功績的徽章，佩戴之後，注意力就會集中。"""
0,False,False,77,"""勇氣徽章""","""【STR+10 全體攻擊發生率上升】\n　贈予充滿勇氣的搜查官的徽章，佩戴之後，就會增強團隊精神。"""
0,False,False,78,"""閃光徽章""","""【SPD+15】\n　贈予功績顯著的搜查官的高級徽章，佩戴之後，就會消除迷茫。"""
0,False,False,79,"""必勝頭巾""","""【CP增加率提昇】\n　能讓人下定決心的頭巾，使戰鬥中的CP增加率提昇。"""
0,False,False,80,"""鬥魂皮帶""","""【戰鬥中CP自動上昇】\n　能讓人鼓起幹勁的皮帶，戰鬥中CP將會自然上昇。"""
0,False,False,81,"""星杯掛墜""","""【「所有異常狀態」無效化】\n　仿照流傳在七耀教會的古代遺物製成的裝飾品。"""
0,False,False,82,"""銀之鏈""","""【DEF+30 「中毒」無效化】\n　用女神愛德絲的神聖之力淨化過的銀鎖項鏈。"""
0,False,False,83,"""月靈玉""","""【STR+10 ATS+10 「封技・封魔」無效化】\n　刻有月亮花紋的寶玉，蘊藏著衝破封印的力量。"""
0,False,False,84,"""咪謝掛飾""","""【命中率+50％】\n　可愛的吊飾，附有咪西的妹妹『咪謝』的小玩偶。"""
0,False,False,85,"""危急手偶""","""【防止一次「無法戰鬥」且使HP・EP・CP全回復】\n　陷入「無法戰鬥」時自動以完美狀態複活，但一發動就會壞掉。"""
0,False,False,86,"""寂靜之藍""","""【ATS+100 SPD+5 「中毒・黑暗・炎傷」無效化】\n　使用高純度的蒼耀石加工而成的寶石，閃耀著寧靜的藍色光輝。"""
0,False,False,87,"""激情之紅""","""【STR+100 SPD+5 「凍結・石化」無效化】\n　使用高純度的紅耀石加工而成的寶石，閃耀著鮮豔的紅色光輝。"""
0,False,False,88,"""常青之綠""","""【命中率+20％ 迴避率+20％ SPD+10 「昏厥・睡眠・混亂」無效化】\n　使用高純度的翠耀石加工而成的寶石，閃耀著幽遠的綠色光輝。"""
0,False,False,89,"""深邃之黃""","""【DEF+100 ADF+100 SPD+10 「封技・封魔」無效化】\n　使用高純度的琥耀石加工而成的寶石，閃耀著深邃的琥珀色光輝。"""
0,False,False,90,"""草帽""","""【SPD+5】\n　用稻草編織的純手工帽子，非常輕盈。"""
0,False,False,91,"""安全頭盔""","""【DEF+15】\n　印有安全標記的頭盔，十分堅固。"""
0,False,False,92,"""醫用手套""","""【SPD+3 命中率+10％】\n　用於醫療的手套，可以保護纖細的指尖。"""
0,False,False,94,"""睡貓硬幣""","""【ADF+15】\n　雕刻著蜷縮成一團的小貓的紀念幣。"""
0,False,True,0,,
0,False,False,95,"""跳蛙硬幣""","""【ADF+20 MOV+2】\n　雕刻著跳躍的青蛙的紀念幣。"""
0,False,False,97,"""神聖掛墜""","""【DEF+20 ADF+20 「一擊造成的無法戰鬥」無效化】\n　使用『法術』進行過祝福，可以守護佩戴者的掛墜。"""
0,False,True,0,,
0,False,False,99,"""五彩風車""","""【迴避率+5％】\n　從東方傳來的玩具，被風一吹就會呼嚕呼嚕地轉動。"""
0,False,True,0,,
1,False,False,100,"""ＨＰ１""","""　MAXHP+10％"""
1,False,False,101,"""ＨＰ２""","""　MAXHP+15％"""
1,False,False,102,"""ＨＰ３""","""　MAXHP+20％"""
1,False,False,103,"""水耀珠""","""　MAXHP+25％"""
1,False,False,104,"""ＥＰ１""","""　MAXEP+10％"""
1,False,False,105,"""ＥＰ２""","""　MAXEP+15％"""
1,False,False,106,"""ＥＰ３""","""　MAXEP+20％"""
1,False,False,107,"""銀耀珠""","""　MAXEP+25％"""
1,False,False,108,"""攻擊１""","""　STR+6％ DEF-3％"""
1,False,False,109,"""攻擊２""","""　STR+9％ DEF-5％"""
1,False,False,110,"""攻擊３""","""　STR+12％ DEF-7％"""
1,False,False,111,"""紅耀珠""","""　STR+15％ DEF-9％"""
1,False,False,112,"""防禦１""","""　DEF+6％ STR-3％"""
1,False,False,113,"""防禦２""","""　DEF+9％ STR-5％"""
1,False,False,114,"""防禦３""","""　DEF+12％ STR-7％"""
1,False,False,115,"""琥耀珠""","""　DEF+15％ STR-9％"""
1,False,False,116,"""精神１""","""　ATS+6％ ADF-3％"""
1,False,False,117,"""精神２""","""　ATS+9％ ADF-5％"""
1,False,False,118,"""精神３""","""　ATS+12％ ADF-7％"""
1,False,False,119,"""白耀珠""","""　ATS+15％ ADF-9％"""
1,False,False,120,"""魔防１""","""　ADF+6％ ATS-3％"""
1,False,False,121,"""魔防２""","""　ADF+9％ ATS-5％"""
1,False,False,122,"""魔防３""","""　ADF+12％ ATS-7％"""
1,False,False,123,"""蒼耀珠""","""　ADF+15％ ATS-9％"""
1,False,False,124,"""命中１""","""　命中率+20％"""
1,False,False,125,"""命中２""","""　命中率+30％"""
1,False,False,126,"""命中３""","""　命中率+40％"""
1,False,False,127,"""光耀珠""","""　命中率+50％"""
1,False,False,128,"""迴避１""","""　迴避率+10％ DEF-1％"""
1,False,False,129,"""迴避２""","""　迴避率+15％ DEF-3％"""
1,False,False,130,"""迴避３""","""　迴避率+20％ DEF-5％"""
1,False,False,131,"""翠耀珠""","""　迴避率+25％ DEF-7％"""
1,False,False,132,"""移動１""","""　MOV+1"""
1,False,False,133,"""移動２""","""　MOV+2"""
1,False,False,134,"""風耀珠""","""　MOV+3"""
1,False,False,135,"""-----""",""" """
1,False,False,136,"""行動力１""","""　SPD+10％"""
1,False,False,137,"""行動力２""","""　SPD+15％"""
1,False,False,138,"""行動力３""","""　SPD+20％ MOV-1"""
1,False,False,139,"""黑耀珠""","""　SPD+25％ MOV-2"""
1,False,False,140,"""妨礙１""","""　30%機率解除敵人正在驅動中的戰技與魔法。"""
1,False,False,141,"""妨礙２""","""　60%機率解除敵人正在驅動中的戰技與魔法。"""
1,False,False,142,"""絕耀珠""","""　90%機率解除敵人正在驅動中的戰技與魔法。"""
1,False,False,143,"""驅動１""","""　魔法驅動時間降至３／４。"""
1,False,False,144,"""驅動２""","""　魔法驅動時間降至２／３。"""
1,False,False,145,"""刻耀珠""","""　魔法驅動時間降至１／２。"""
1,False,False,146,"""省ＥＰ１""","""　消耗EP-10%"""
1,False,False,147,"""省ＥＰ２""","""　消耗EP-15%"""
1,False,False,148,"""省ＥＰ３""","""　消耗EP-20％"""
1,False,False,149,"""金耀珠""","""　消耗EP-25％"""
1,False,False,150,"""毒之刃""","""　10％機率使敵人陷入「中毒」狀態。"""
1,False,False,151,"""石化之刃""","""　10％機率使敵人陷入「石化」狀態。"""
1,False,False,152,"""封魔之刃""","""　10％機率使敵人陷入「封魔」狀態。"""
1,False,False,153,"""凍結之刃""","""　10％機率使敵人陷入「凍結」狀態。"""
1,False,False,154,"""封技之刃""","""　10％機率使敵人陷入「封技」狀態。"""
1,False,False,155,"""炎傷之刃""","""　10％機率使敵人陷入「炎傷」狀態。"""
1,False,False,156,"""黑暗之刃""","""　10％機率使敵人陷入「黑暗」狀態。"""
1,False,False,157,"""睡眠之刃""","""　10％機率使敵人陷入「睡眠」狀態。"""
1,False,False,158,"""混亂之刃""","""　10％機率使敵人陷入「混亂」狀態。"""
1,False,False,159,"""破劍之牙""","""　15％機率使敵人的STR降低25％。"""
1,False,False,160,"""破盾之牙""","""　15％機率使敵人的DEF降低25％。"""
1,False,False,161,"""破言之牙""","""　15％機率使敵人的ATS降低25％。"""
1,False,False,162,"""破靈之牙""","""　15％機率使敵人的ADF降低25％。"""
1,False,False,163,"""破迅之牙""","""　15％機率使敵人的SPD降低25％。"""
1,False,False,164,"""破足之牙""","""　15％機率使敵人的MOV降低3。"""
1,False,False,165,"""鎮星鈴""","""　地屬性魔法發動後能馬上行動。"""
1,False,False,166,"""辰星鈴""","""　水屬性魔法發動後能馬上行動。"""
1,False,False,167,"""焰星鈴""","""　火屬性魔法發動後能馬上行動。"""
1,False,False,168,"""歲星鈴""","""　風屬性魔法發動後能馬上行動。"""
1,False,False,169,"""冥王鈴""","""　時屬性魔法發動後能馬上行動。"""
1,False,False,170,"""天王鈴""","""　空屬性魔法發動後能馬上行動。"""
1,False,False,171,"""明王鈴""","""　幻屬性魔法發動後能馬上行動。"""
1,False,False,172,"""耀脈""","""　敵人掉落的耀晶石各屬性都增加1～2個。"""
1,False,False,173,"""機功""","""　在原野逐漸回復EP。"""
1,False,False,174,"""治癒""","""　在原野逐漸回復HP。"""
1,False,False,175,"""真心""","""　製作出「大成功」料理的機率提昇。"""
1,False,False,176,"""練氣""","""　在原野上每次攻擊敵人皆可使CP上昇。"""
1,False,False,177,"""龍瞳""","""　打倒敵人後解析其所有情報。"""
1,False,False,178,"""捉弄""","""　製作出「預想外」料理的機率提昇。"""
1,False,False,179,"""脫兔""","""　撤退成功率提昇50%。"""
1,False,False,180,"""虎威""","""　在原野中行走時，敵人逃跑機率增加。（僅限裝備者為隊首時有效）"""
1,False,False,181,"""異香""","""　在原野中變得更容易被敵人發現。（對整個隊伍有效）"""
1,False,False,182,"""幸運""","""　敵人掉落物品的機率提升至100％。"""
1,False,False,183,"""鷹眼""","""　敵人的位置會在迷你地圖中顯示。（對整個隊伍有效）"""
1,False,False,184,"""天眼""","""　同時具備鷹眼與情報的機能。"""
1,False,False,185,"""範圍""","""　魔法效果範圍＋１"""
1,False,False,186,"""情報""","""　觀看尚未解析之敵人的詳細情報。"""
1,False,False,187,"""探知""","""　寶箱的位置會在迷你地圖中顯示。（對整個隊伍有效）"""
1,False,False,188,"""縛魔""","""　在原野上直接攻擊敵人後，目標的行動會變得遲鈍。"""
1,False,False,189,"""幻朧""","""　在原野中行走時，變得不容易被敵人察覺到。（對整個隊伍有效）"""
1,False,False,190,"""毒之刃２""","""　20％機率使敵人陷入「中毒」狀態。"""
1,False,False,191,"""石化之刃２""","""　20％機率使敵人陷入「石化」狀態。"""
1,False,False,192,"""封魔之刃２""","""　20％機率使敵人陷入「封魔」狀態。"""
1,False,False,193,"""凍結之刃２""","""　20％機率使敵人陷入「凍結」狀態。"""
1,False,False,194,"""封技之刃２""","""　20％機率使敵人陷入「封技」狀態。"""
1,False,False,195,"""炎傷之刃２""","""　20％機率使敵人陷入「炎傷」狀態。"""
1,False,False,196,"""黑暗之刃２""","""　20％機率使敵人陷入「黑暗」狀態。"""
1,False,False,197,"""睡眠之刃２""","""　20％機率使敵人陷入「睡眠」狀態。"""
1,False,False,198,"""混亂之刃２""","""　20％機率使敵人陷入「混亂」狀態。"""
1,False,False,206,"""""",""""""
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,False,207,"""100毒之刃""","""　"""
2,False,False,208,"""100石化之刃""","""　"""
2,False,False,209,"""100封魔之刃""","""　"""
2,False,False,210,"""100凍結之刃""","""　"""
2,False,False,211,"""100封技之刃""","""　"""
2,False,False,212,"""100炎傷之刃""","""　"""
2,False,False,213,"""100黑暗之刃""","""　"""
2,False,False,214,"""100睡眠之刃""","""　"""
2,False,False,215,"""100混亂之刃""","""　"""
2,False,False,216,"""100即死之刃""","""　"""
2,False,False,220,"""力量""","""　STR強化型核心迴路，具有提升STR的強力效果。"""
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,False,221,"""護盾""","""　DEF/ADF強化型核心迴路，具有提升DEF/ADF的強力效果。"""
2,False,False,222,"""妖精""","""　ATS強化型核心迴路，具有提升ATS的強力效果。"""
2,False,False,223,"""利爪""","""　SPD強化型核心迴路，具有提升SPD的強力效果。"""
2,False,False,224,"""白金""","""　HP/ADF強化型核心迴路，在消滅敵人時可回復鑲嵌者的HP。"""
2,False,False,225,"""幻象""","""　EP/ATS強化型核心迴路，在消滅敵人時可回復鑲嵌者的EP。"""
2,False,False,226,"""戰斧""","""　STR/HP強化型核心迴路，可提升爆擊的發生機率。"""
2,False,False,227,"""聖典""","""　ATS強化型核心迴路，可提升HP回復魔法的效果。"""
2,False,False,228,"""羽翼""","""　ADF/SPD強化型核心迴路，防止「所有異常狀態／能力低下」。"""
2,False,False,229,"""神盾""","""　DEF/ADF強化型核心迴路，在特定條件下可發動「完全防禦」。"""
2,False,False,230,"""權杖""","""　STR/ATS強化型核心迴路，攻擊時可獲得耀晶片。"""
2,False,False,231,"""魅影""","""　SPD強化型核心迴路，具有提升STR/ATS/SPD的強力效果。"""
2,False,False,232,"""堅守""","""　DEF/ADF強化型核心迴路，在戰鬥中可以發動「起死回生」效果。"""
2,False,False,233,"""永恆""","""　SPD強化型核心迴路，使用道具時可提升其效果。"""
2,False,False,234,"""小丑""","""　STR/ATS強化型核心迴路，普通攻擊附加「隨機異常狀態」。"""
2,False,False,235,"""罪惡""","""　EP強化型核心迴路，可使攻擊魔法附加「爆擊」效果。"""
2,False,False,236,"""草薙""","""　STR/ATS強化型核心迴路，攻擊時可回復自身HP/EP。"""
2,False,False,237,"""紋章""","""　DEF/ADF/SPD強化型核心迴路，在原野中自動回復HP/EP/CP。"""
2,False,False,238,"""靈貓""","""　ATS/ADF/SPD強化型核心迴路，可吸收屬性魔法攻擊。"""
2,False,False,239,"""騎兵""","""　萬能型核心迴路，HP越少，物理攻擊力越強。"""
2,False,False,240,"""智者""","""　萬能型核心迴路，HP越少，魔法攻擊力越強。"""
2,False,False,241,"""草薙""","""　STR/ATS強化型核心迴路，攻擊時可回復自身HP/EP。"""
3,False,False,300,"""魔獸獸肉""","""野味十足的帶骨肉。\n越嚼越覺得全身有力。"""
3,False,False,301,"""魔獸魚肉""","""富有彈性的魚肉。\n雖然已經切成了塊，但還是很新鮮。"""
3,False,False,302,"""魔獸之殼""","""極具滋補效果的魔獸甲殼。\n煮熟之後會湧出味道芳醇的湯汁。"""
3,False,False,303,"""魔獸之蛋""","""蘊含生命力的圓蛋。\n蛋黃和蛋白都非常有營養。"""
3,False,False,304,"""魔獸翅膀""","""閃閃發亮，幾乎透明的薄膜狀羽翼。\n製成粉末之後，可以當作各種菜餚的調味品。"""
3,False,False,305,"""魔獸種子""","""被堅硬表皮所包裹的魔獸種子。\n剝去外皮之後，可以得到光滑圓潤的果仁。"""
3,False,False,306,"""魔獸明膠""","""微微抖動的詭異黏液。\n雖然外觀有些可怕，但口感很潤滑。"""
3,False,False,308,"""發芽糙米""","""營養十足的發芽糙米。\n不僅美味，對身體也很有益處。"""
3,False,True,0,,
3,False,False,309,"""五穀味噌""","""用五種穀物發酵製成的調味品。\n可以使任何料理變得美味十足。"""
3,False,False,310,"""百藥精酒""","""味道溫和的釀造酒。\n雖然可以緩解身心疲勞，但是不宜飲用過量。"""
3,False,False,311,"""晨摘菜葉""","""閃耀朝露的葉狀蔬菜。\n煎炒之後，也可以當作茶葉來使用。"""
3,False,False,312,"""清綠香草""","""散發著淡淡清香氣味的綠色香草。\n雖然味道稍微有些奇怪，但習慣之後就會上癮。"""
3,False,False,313,"""顆粒胡椒""","""顆粒狀的黑胡椒。\n富含刺激味覺的辛辣感。"""
3,False,False,314,"""赤紅辣椒""","""火紅色的超辣香料。\n食用之後，身體會非常溫熱。"""
3,False,False,315,"""香油""","""用芝麻榨的食用油。\n風味清爽，而且有助於健康。"""
3,False,False,316,"""蜂蜜糖漿""","""在阿爾摩利卡村製造的優質蜂蜜。\n新鮮爽口，味道獨特，在各地區都很受歡迎。"""
3,False,False,317,"""粗碎岩鹽""","""將岩鹽打碎後製成的粗鹽。\n如果放在舌頭上，會感到極鹹難耐。"""
3,False,False,318,"""現磨小麥粉""","""剛剛磨出來的新鮮小麥粉。\n香氣撲鼻，很適合用來製作麵包、麵條和點心。"""
3,False,False,319,"""鮮奶""","""剛剛擠出來的鮮奶。\n為了健康成長，最好每天喝一杯。"""
3,False,False,320,"""新鮮乳酪""","""用心製作的新鮮乳酪。\n入口即化，令人不由自主地多咬幾口。"""
3,False,False,321,"""新鮮的蛋""","""當天早上剛產下的蛋。\n據說有些人喜歡直接生吃。"""
3,False,False,322,"""鈴鐺野莓""","""產自克洛斯貝爾的酸味野莓。\n由於外形獨特，因此被稱為鈴鐺野莓。"""
3,False,False,323,"""黑暗菇""","""很有嚼勁的漆黑色蘑菇。\n從中提取的精華成分具有獨特味道。"""
3,False,False,324,"""七彩豆""","""閃耀著七色光芒的不可思議豆子。\n用不同的方法來烹調，即可得到完全不同的味道。"""
3,False,False,325,"""國王馬鈴薯""","""热乎乎的馬鈴薯。\n風味超群，讓人忍不住想要吞享美味。"""
3,False,False,326,"""萬能青蔥""","""風味質樸的蔬菜，可以與任意料理搭配。\n不管是燒是煮，全都不在話下。"""
3,False,False,327,"""小胡蘿蔔""","""像水果一樣甜的小型胡蘿蔔。\n不僅可以製作料理，作為甜點材料也大受歡迎。"""
3,False,False,328,"""苦番茄""","""原產利貝爾王國的新品種番茄。\n雖然味道非常苦，但習慣之後就會上癮。"""
3,False,False,329,"""霜降腰肉""","""肥瘦搭配適中的高級肉材。\n只需稍稍烤炙，就會湧出新鮮的肉汁。"""
3,False,False,330,"""鮮彈白肉""","""彈性十足的新鮮魚肉塊。\n讓人入口之後就會不自覺地面露笑容。"""
3,False,False,350,"""鬥魚""","""【做為釣餌使用：×】\n　擁有美麗背鰭的小魚，顏色優雅，給人以高貴的感覺。"""
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,True,0,,
3,False,False,351,"""雪花蟹""","""【做為釣餌使用：○】\n　像雪一樣潔白的小蟹，也可以作為活餌來使用。"""
3,False,False,352,"""藍帶神仙魚""","""【做為釣餌使用：×】\n　藍白對比非常醒目的小魚，是很受喜愛的觀賞魚。"""
3,False,False,353,"""銀傘魚""","""【做為釣餌使用：○】\n　有著白金色魚鱗的小魚，是非常重要的活餌。"""
3,False,False,354,"""阿爾摩利卡鯽魚""","""【做為釣餌使用：×】\n　阿爾摩利卡地區經常釣到的小魚，特徵為通體碧綠。"""
3,False,False,355,"""烏龜""","""【做為釣餌使用：×】\n　有金色甲殼的小型龜，雖然在陸地上行動遲緩，但在水中卻很輕盈。"""
3,False,False,356,"""澄河魚""","""【做為釣餌使用：×】\n　有著橙紅色斑紋的美麗中型魚，經常能在其體內發現紅耀石。"""
3,False,False,357,"""岩穴魚""","""【做為釣餌使用：×】\n　警戒心很強的中型魚，平時一般都潛藏在岩石縫隙中。"""
